,name,sex,year_count,year_min,year_max,pct_sum,pct_max
2400,Avrom,M,5,1946,1980,0.0015270216527938367,0.0003419165791930085
2401,Temira,F,2,1995,2004,0.0006139798180821146,0.0003413421687857378
2402,Moshe,F,4,1982,1996,0.0011986332788992379,0.0003413421687857378
2403,Jerrin,F,3,1991,1998,0.0008912574238447989,0.0003413421687857378
2404,Jawon,F,1,1976,1976,0.0003412768943256573,0.0003412768943256573
2405,Enosh,M,2,1999,2006,0.0006017169691687524,0.0003411204637678899
2406,Enock,M,6,1995,2013,0.0017902821222839857,0.0003411204637678899
2407,Nir,M,8,1977,2011,0.0022765582362748726,0.0003410584700896594
2408,Yacov,M,5,1990,2013,0.001420200339230497,0.0003410584700896594
2409,Adonijah,F,5,1998,2009,0.0014279440757906973,0.00033979587329238415
2410,Itamar,F,3,2004,2013,0.0008991814785019613,0.0003386298809264462
2411,Avisha,F,2,2001,2010,0.0006165745799373522,0.0003386298809264462
2412,Asiel,F,1,2010,2010,0.0003386298809264462,0.0003386298809264462
2413,Kolya,F,1,1999,1999,0.00033849882540907584,0.00033849882540907584
2414,Noy,F,3,1994,2003,0.0009473550093885444,0.00033849882540907584
2415,Kirya,F,2,1998,1999,0.0006216620531527293,0.00033849882540907584
2416,Ziporah,F,3,1999,2007,0.0008624516139634959,0.00033849882540907584
2417,Elchanan,M,8,1981,2013,0.0023697678849686336,0.0003378786050440449
2418,Sataria,F,1,1988,1988,0.00033714058706290424,0.00033714058706290424
2419,Egla,F,1,1994,1994,0.00033614556447524035,0.00033614556447524035
2420,Tikvah,F,5,1983,2011,0.0015115105315670894,0.00033614556447524035
2421,Samuelle,F,1,1994,1994,0.00033614556447524035,0.00033614556447524035
2422,Abrah,F,4,1981,1994,0.001251540135898608,0.00033614556447524035
2423,Marial,F,7,1954,2002,0.0020662107507207267,0.00033614556447524035
2424,Masada,M,1,1981,1981,0.000335071423266131,0.000335071423266131
2425,Mara,M,3,1982,1989,0.0008605856573967468,0.00033490721116625295
2426,Adamo,M,2,1983,2000,0.000589717000754521,0.00033490721116625295
2427,Jaret,F,4,1998,2006,0.0012044879059441326,0.00033425085192185887
2428,Gideon,F,2,2002,2011,0.000619606730652459,0.00033425085192185887
2429,Elzbieta,F,4,1987,2001,0.0011787086969957056,0.0003335336388130872
2430,Lewana,F,4,1951,1958,0.0011054120493909799,0.0003333307407609052
2431,Remone,M,4,1970,1991,0.0011283884713025405,0.0003326746375509824
2432,Ranon,M,11,1977,2012,0.0031055867786814605,0.0003326746375509824
2433,Amisa,F,2,2000,2008,0.0005956781999962089,0.0003306743441901069
2434,Nethania,F,5,1994,2002,0.0014493650780394922,0.0003306743441901069
2435,Isma,F,4,2000,2011,0.0011666125712279899,0.0003306743441901069
2436,Marla,M,7,1955,1982,0.0019501224351850587,0.0003298207424264912
2437,Abey,F,3,2003,2006,0.0009173234050365439,0.0003287348802501015
2438,Isia,F,6,2003,2011,0.0017885965751707963,0.0003287348802501015
2439,Aarona,F,1,1972,1972,0.0003286917673230422,0.0003286917673230422
2440,Nurit,F,1,1972,1972,0.0003286917673230422,0.0003286917673230422
2441,Matt,F,1,1972,1972,0.0003286917673230422,0.0003286917673230422
2442,Yaphet,F,1,1972,1972,0.0003286917673230422,0.0003286917673230422
2443,Rahil,F,1,2009,2009,0.000327461583298586,0.000327461583298586
2444,Moyra,F,4,1963,2009,0.0012800726988119971,0.000327461583298586
2445,Oren,F,3,2004,2011,0.0008759303004951206,0.0003271651791556521
2446,Erene,F,4,1978,2012,0.0011882316148449415,0.0003264576989172051
2447,Simeon,F,5,1977,2011,0.0014457892892305703,0.00032617466914472437
2448,Gable,F,1,2005,2005,0.00032517928217757393,0.00032517928217757393
2449,Samuela,F,4,2005,2013,0.0012145402003179543,0.00032517928217757393
2450,Anais,M,6,1985,2007,0.0016235043138731991,0.0003248803086796106
2451,Jonelle,M,3,1979,1991,0.0008596183738164365,0.0003216187285017981
2452,Gabby,M,3,1987,2001,0.0008292061737343895,0.0003216187285017981
2453,Elsa,M,3,1959,1976,0.0009204097961219018,0.0003206737740801954
2454,Dover,M,5,1949,1973,0.0013864517214895536,0.0003206737740801954
2455,Deker,M,1,2013,2013,0.0003206041036256584,0.0003206041036256584
2456,Raviv,M,1,2013,2013,0.0003206041036256584,0.0003206041036256584
2457,Anan,M,9,1983,2013,0.002531913658382352,0.0003206041036256584
2458,Yered,M,1,2013,2013,0.0003206041036256584,0.0003206041036256584
2459,Anaiah,M,2,2009,2013,0.000623851580859354,0.0003206041036256584
2460,Arel,F,1,1991,1991,0.0003201024327784891,0.0003201024327784891
2461,Morice,M,4,1971,1993,0.0011295102649209218,0.0003200737449908459
2462,Shara,M,1,1975,1975,0.0003200737449908459,0.0003200737449908459
2463,Pino,M,2,1969,1975,0.0005994359722006151,0.0003200737449908459
2464,Tomika,M,1,1976,1976,0.0003185003474838791,0.0003185003474838791
2465,Samora,M,1,1976,1976,0.0003185003474838791,0.0003185003474838791
2466,Tama,M,1,2012,2012,0.00031796974199935137,0.00031796974199935137
2467,Raanan,M,3,1981,2012,0.0008408534021743819,0.00031796974199935137
2468,Amram,M,8,1997,2013,0.002217467907110114,0.00031796974199935137
2469,Danal,M,2,1974,1979,0.0006082508043273442,0.00031784859727057054
2470,Moriel,M,1,2011,2011,0.0003171582619727244,0.0003171582619727244
2471,Gavril,M,4,2008,2012,0.0010804416448211521,0.0003171582619727244
2472,Adomas,M,1,2011,2011,0.0003171582619727244,0.0003171582619727244
2473,Mordy,M,1,2011,2011,0.0003171582619727244,0.0003171582619727244
2474,Jasia,M,1,2011,2011,0.0003171582619727244,0.0003171582619727244
2475,Salamon,M,3,1961,2011,0.0008618458407989844,0.0003171582619727244
2476,Nechemya,M,2,2010,2011,0.0005785394524594947,0.0003171582619727244
2477,Dalia,M,1,1996,1996,0.00031692188562183505,0.00031692188562183505
2478,Ronel,F,1,1964,1964,0.0003167042489042033,0.0003167042489042033
2479,Moire,F,2,1982,1990,0.0006116070052937478,0.00031619353573935537
2480,Arela,F,1,2006,2006,0.00031609109113064205,0.00031609109113064205
2481,Talie,F,2,2000,2006,0.0005916530446223977,0.00031609109113064205
2482,Ash,F,5,1990,2013,0.0014382265563948435,0.00031609109113064205
2483,Shachar,M,2,1982,1995,0.0005910242614027157,0.00031534881520822223
2484,Samuela,M,5,1990,2011,0.00132732202097309,0.00031534881520822223
2485,Dor,M,2,1988,1995,0.0005767979335495054,0.00031534881520822223
2486,Lamech,M,3,1978,2007,0.0008599459597625191,0.00031412280421615625
2487,Jimenez,M,3,1988,2009,0.0008169071501544113,0.00031373894200953975
2488,Zacaria,M,5,1993,2010,0.0013770887401096366,0.0003136574285841242
2489,Jakov,M,2,2010,2013,0.0005808275149388395,0.0003136574285841242
2490,Jarah,M,2,1999,2013,0.0005798858928357505,0.0003127158064810351
2491,Zalina,F,2,2007,2013,0.0006005662034138002,0.00031265225513466195
2492,Marabel,F,1,2007,2007,0.00031265225513466195,0.00031265225513466195
2493,Yudi,F,5,1992,2009,0.001400334226646258,0.00031265225513466195
2494,Maret,F,9,1951,2006,0.0025185637679093166,0.0003115381260358643
2495,Mikelle,M,3,1994,2008,0.0008630234187472362,0.0003107161333655788
2496,Sari,M,4,1990,2008,0.0010962517699497545,0.0003107161333655788
2497,Amran,M,6,1995,2012,0.0015973491762676156,0.00030933049024242746
2498,Jacopo,M,2,2001,2010,0.0005704825247226795,0.00030910133423590923
2499,Marni,M,1,1972,1972,0.00030813260548303483,0.00030813260548303483
2500,Heman,M,3,1946,2013,0.000848464249063704,0.00030795421090428903
2501,Rubin,F,3,1959,1968,0.0008653747581511089,0.00030486224799324425
2502,Zanette,F,2,1965,1968,0.0005881570343493142,0.00030486224799324425
2503,Pincus,M,5,1950,2009,0.001350845924317401,0.00030420860435784907
2504,Avie,M,1,2009,2009,0.0003032474772336957,0.0003032474772336957
2505,Abi,M,4,2005,2012,0.0011085070603831521,0.0003032474772336957
2506,Janek,M,2,2009,2013,0.000570417563588411,0.0003032474772336957
2507,Addy,M,3,1983,2009,0.000837146609460508,0.0003032474772336957
2508,Shauneen,F,3,1962,1967,0.0008210715335776608,0.00030289611087451555
2509,Bart,F,1,1967,1967,0.00030289611087451555,0.00030289611087451555
2510,Nisiah,M,1,2004,2004,0.00030263550126274663,0.00030263550126274663
2511,Teva,M,3,1996,2006,0.0008103945467341972,0.00030263550126274663
2512,Mollie,M,1,2004,2004,0.00030263550126274663,0.00030263550126274663
2513,Avy,M,3,2004,2009,0.0008009440991117149,0.00030263550126274663
2514,Laven,M,2,2004,2009,0.0005553417322908263,0.00030263550126274663
2515,Rishona,F,2,1980,1989,0.0005725234382264889,0.0003012392984739217
2516,Serafino,M,4,1956,2003,0.001032643615024457,0.00030102514111807763
2517,Arpad,M,3,1961,1964,0.0008254024870623778,0.00030102514111807763
2518,Thomasin,F,2,1963,1971,0.0005600338100124936,0.00030058319150816414
2519,Marfa,F,2,1970,1971,0.000586608509325196,0.00030058319150816414
2520,Janae,M,1,1989,1989,0.00030000360004320053,0.00030000360004320053
2521,Nissan,F,1,1983,1983,0.0002994121342156809,0.0002994121342156809
2522,Erena,F,3,1984,2012,0.0008741458109219114,0.0002971098932246466
2523,Michiel,F,1,1969,1969,0.00029639430401282317,0.00029639430401282317
2524,Hans,F,1,1969,1969,0.00029639430401282317,0.00029639430401282317
2525,Chenia,F,2,1982,1999,0.0005774958240619556,0.00029541346955439245
2526,Daneel,M,2,2006,2008,0.0005383803143049877,0.0002947228401850663
2527,Joed,M,3,2003,2010,0.0008094909266164805,0.0002947228401850663
2528,Jeremiya,M,1,2006,2006,0.00029238896894390567,0.00029238896894390567
2529,Nirel,M,1,2006,2006,0.00029238896894390567,0.00029238896894390567
2530,Manoa,M,3,2006,2009,0.000790697566792874,0.00029238896894390567
2531,Yadid,M,2,2006,2007,0.0005819992018388012,0.00029238896894390567
2532,Josephe,M,6,1979,2006,0.001598764021632444,0.00029233583150542236
2533,Hana,M,1,1990,1990,0.00029233583150542236,0.00029233583150542236
2534,Orpah,F,1,1950,1950,0.0002918540612951899,0.0002918540612951899
2535,Jem,M,6,1963,2009,0.001608166930807901,0.00028961023289489563
2536,Avivah,F,1,2013,2013,0.0002879139482791383,0.0002879139482791383
2537,Nera,F,4,2007,2013,0.001098871307185049,0.0002879139482791383
2538,Kinneret,F,1,2013,2013,0.0002879139482791383,0.0002879139482791383
2539,Myer,F,1,2013,2013,0.0002879139482791383,0.0002879139482791383
2540,Adirah,F,1,2013,2013,0.0002879139482791383,0.0002879139482791383
2541,Hasya,F,2,2011,2013,0.0005732698270097384,0.0002879139482791383
2542,Adielle,F,2,2008,2013,0.0005529178040852402,0.0002879139482791383
2543,Rahab,F,2,2007,2013,0.00054845749422469,0.0002879139482791383
2544,Naami,F,1,1987,1987,0.0002877179535427575,0.0002877179535427575
2545,Tamra,M,1,1968,1968,0.0002875402484462763,0.0002875402484462763
2546,Chasia,F,1,1997,1997,0.00028741264811092286,0.00028741264811092286
2547,Mikail,F,3,1996,2001,0.0008507283722601624,0.00028741264811092286
2548,Mhairi,F,1,1997,1997,0.00028741264811092286,0.00028741264811092286
2549,Serach,F,1,1997,1997,0.00028741264811092286,0.00028741264811092286
2550,Kerrin,M,2,1967,1985,0.0005573370019494271,0.000286603411383085
2551,Suzette,M,1,1967,1967,0.000286603411383085,0.000286603411383085
2552,Juwan,F,1,1970,1970,0.0002860253178170319,0.0002860253178170319
2553,Shem,F,1,1970,1970,0.0002860253178170319,0.0002860253178170319
2554,Abbott,F,2,2005,2012,0.0005563926923022355,0.0002854099571542572
2555,Zakai,F,1,2012,2012,0.0002854099571542572,0.0002854099571542572
2556,Elleora,F,1,2012,2012,0.0002854099571542572,0.0002854099571542572
2557,Omri,F,2,1996,2008,0.0005503748809444356,0.0002853710251383336
2558,Marelle,F,1,1996,1996,0.0002853710251383336,0.0002853710251383336
2559,Alei,F,1,2011,2011,0.0002853558787306001,0.0002853558787306001
2560,Tiferet,F,3,1999,2011,0.0008384209683861416,0.0002853558787306001
2561,Geona,F,1,2011,2011,0.0002853558787306001,0.0002853558787306001
2562,Moran,F,1,1995,1995,0.00028445180732144816,0.00028445180732144816
2563,Anissa,M,1,1971,1971,0.000282623195450897,0.000282623195450897
2564,Davida,M,1,1971,1971,0.000282623195450897,0.000282623195450897
2565,Sheliya,F,1,2010,2010,0.0002821915674387052,0.0002821915674387052
2566,Ebenezer,F,2,2008,2010,0.0005471954232448071,0.0002821915674387052
2567,Livana,F,1,1999,1999,0.0002820823545075632,0.0002820823545075632
2568,Salida,F,1,1988,1988,0.00028095048921908687,0.00028095048921908687
2569,Dea,M,1,1980,1980,0.0002803251547535017,0.0002803251547535017
2570,Rosh,M,1,1980,1980,0.0002803251547535017,0.0002803251547535017
2571,Teman,M,1,1980,1980,0.0002803251547535017,0.0002803251547535017
2572,Symona,F,1,1994,1994,0.000280121303729367,0.000280121303729367
2573,Itia,F,1,1994,1994,0.000280121303729367,0.000280121303729367
2574,Ehud,M,1,1969,1969,0.0002793622272097692,0.0002793622272097692
2575,Chaya,M,2,1981,1989,0.0005292291860911096,0.0002792261860551092
2576,Kolia,F,1,2002,2002,0.000278542376601549,0.000278542376601549
2577,Gefen,F,2,2002,2009,0.0005514270293503707,0.000278542376601549
2578,Ade,F,1,2001,2001,0.000277944699010906,0.000277944699010906
2579,Josia,F,1,2001,2001,0.000277944699010906,0.000277944699010906
2580,Jarren,F,2,1993,2001,0.00055445131443168,0.000277944699010906
2581,Manasseh,F,1,2001,2001,0.000277944699010906,0.000277944699010906
2582,Carmela,M,1,1984,1984,0.00027722886462581866,0.00027722886462581866
2583,Thamar,M,1,1982,1982,0.00027567544619449343,0.00027567544619449343
2584,Maura,M,1,1982,1982,0.00027567544619449343,0.00027567544619449343
2585,Elkanah,M,4,1982,2013,0.0010605265485767478,0.00027567544619449343
2586,Masada,F,1,2000,2000,0.0002755619534917557,0.0002755619534917557
2587,Allya,F,1,2000,2000,0.0002755619534917557,0.0002755619534917557
2588,Dagan,F,2,2000,2003,0.000549507687033507,0.0002755619534917557
2589,Oron,M,1,1947,1947,0.00027333995180469966,0.00027333995180469966
2590,Marne,M,2,1947,1953,0.0005272258016799656,0.00027333995180469966
2591,Nesya,F,1,2009,2009,0.0002728846527488217,0.0002728846527488217
2592,Gavriel,F,1,2009,2009,0.0002728846527488217,0.0002728846527488217
2593,Avera,F,1,2009,2009,0.0002728846527488217,0.0002728846527488217
2594,Abira,F,2,2004,2005,0.000543620384444355,0.00027263764929637675
2595,Shayndel,F,1,2004,2004,0.00027263764929637675,0.00027263764929637675
2596,Bona,M,2,1986,2006,0.0005153988198374137,0.00027174134571749227
2597,Rebeca,M,1,1986,1986,0.00027174134571749227,0.00027174134571749227
2598,Brina,M,1,1986,1986,0.00027174134571749227,0.00027174134571749227
2599,Mani,F,1,2005,2005,0.00027098273514797826,0.00027098273514797826
2600,Shayna,M,1,1985,1985,0.00027073359056634214,0.00027073359056634214
2601,Amren,M,2,2003,2013,0.0005205569822993594,0.0002671700863547153
2602,Datia,F,1,1991,1991,0.0002667520273154076,0.0002667520273154076
2603,Yarin,F,1,1991,1991,0.0002667520273154076,0.0002667520273154076
2604,Seann,F,1,1991,1991,0.0002667520273154076,0.0002667520273154076
2605,Talia,M,1,1997,1997,0.00026539404912231533,0.00026539404912231533
2606,Matthea,F,1,2008,2008,0.00026500385580610197,0.00026500385580610197
2607,Mahlah,F,1,2008,2008,0.00026500385580610197,0.00026500385580610197
2608,Anan,F,1,2008,2008,0.00026500385580610197,0.00026500385580610197
2609,Nataniela,F,1,2008,2008,0.00026500385580610197,0.00026500385580610197
2610,Malka,M,1,2012,2012,0.00026497478499945944,0.00026497478499945944
2611,Sepp,M,1,2012,2012,0.00026497478499945944,0.00026497478499945944
2612,Jarrah,M,1,2012,2012,0.00026497478499945944,0.00026497478499945944
2613,Adiv,M,4,2002,2012,0.001021058791383784,0.00026497478499945944
2614,Ahaziah,M,1,2012,2012,0.00026497478499945944,0.00026497478499945944
2615,Matthaus,M,2,2008,2012,0.0005105771518203481,0.00026497478499945944
2616,Zakarias,M,3,1999,2011,0.0007770913080970884,0.00026429855164393696
2617,Gedaliah,M,2,2010,2011,0.0005256797421307072,0.00026429855164393696
2618,Ber,M,2,1990,2011,0.0005079117445651222,0.00026429855164393696
2619,Maayan,M,1,2011,2011,0.00026429855164393696,0.00026429855164393696
2620,Lia,M,2,1991,1996,0.000511699009609394,0.0002641015713515292
2621,Shevi,F,1,1990,1990,0.00026349461311612945,0.00026349461311612945
2622,Samana,F,1,2006,2006,0.00026340924260886836,0.00026340924260886836
2623,Hezekiah,F,1,2006,2006,0.00026340924260886836,0.00026340924260886836
2624,Kefira,F,1,2006,2006,0.00026340924260886836,0.00026340924260886836
2625,Peni,M,1,1995,1995,0.0002627906793401852,0.0002627906793401852
2626,Tilon,M,1,1998,1998,0.0002617690035134636,0.0002617690035134636
2627,Jacan,M,3,1998,2007,0.0007467683383791313,0.0002617690035134636
2628,Mira,M,1,1988,1988,0.00026144911834128314,0.00026144911834128314
2629,Daian,M,1,2010,2010,0.0002613811904867702,0.0002613811904867702
2630,Simms,M,1,2010,2010,0.0002613811904867702,0.0002613811904867702
2631,Zivon,M,1,1999,1999,0.00026059650540086253,0.00026059650540086253
2632,Rachmiel,M,1,1999,1999,0.00026059650540086253,0.00026059650540086253
2633,Ismaela,F,1,2007,2007,0.00026054354594555164,0.00026054354594555164
2634,Yovela,F,1,2007,2007,0.00026054354594555164,0.00026054354594555164
2635,Arnon,M,1,1994,1994,0.00025893011113798227,0.00025893011113798227
2636,Geremia,M,2,1994,2001,0.0005165145563345733,0.00025893011113798227
2637,Nisan,M,1,1994,1994,0.00025893011113798227,0.00025893011113798227
2638,Jarib,M,3,2002,2008,0.0007540523406113464,0.0002577754085353562
2639,Abey,M,2,2001,2005,0.0005082590104516925,0.000257584445196591
2640,Cal,F,2,1954,1955,0.0005133082048480172,0.00025751042015915174
2641,Bell,M,3,1962,1993,0.0007443432694554307,0.00025507197876168677
2642,Dania,M,1,1993,1993,0.00025507197876168677,0.00025507197876168677
2643,Isia,M,1,2000,2000,0.00025480978958826813,0.00025480978958826813
2644,Ree,M,1,1953,1953,0.00025388584987526584,0.00025388584987526584
2645,Evie,M,1,1953,1953,0.00025388584987526584,0.00025388584987526584
2646,Alizah,M,1,2003,2003,0.0002533868959446441,0.0002533868959446441
2647,Nethaniah,M,1,2003,2003,0.0002533868959446441,0.0002533868959446441
2648,Beno,M,1,2003,2003,0.0002533868959446441,0.0002533868959446441
2649,Chaskel,M,3,2006,2009,0.0007419660719688897,0.0002527062310280797
2650,Haram,M,1,2009,2009,0.0002527062310280797,0.0002527062310280797
2651,Chanina,M,3,2004,2009,0.0007505048489012572,0.0002527062310280797
2652,Hirsch,M,1,2009,2009,0.0002527062310280797,0.0002527062310280797
2653,Nathanielle,M,1,2004,2004,0.00025219625105228887,0.00025219625105228887
2654,Amaria,M,1,2004,2004,0.00025219625105228887,0.00025219625105228887
2655,Zina,M,1,1964,1964,0.0002508542842650647,0.0002508542842650647
2656,Mari,M,1,2005,2005,0.0002506745652551015,0.0002506745652551015
2657,Aliza,M,1,2005,2005,0.0002506745652551015,0.0002506745652551015
2658,Daria,M,1,1989,1989,0.00025000300003600044,0.00025000300003600044
2659,Mariam,M,1,1989,1989,0.00025000300003600044,0.00025000300003600044
2660,Arona,F,2,1957,1961,0.0004924711964514278,0.00024786931536512145
2661,Jarran,M,1,1991,1991,0.0002475974382578648,0.0002475974382578648
2662,Varda,F,1,1960,1960,0.0002472679365688508,0.0002472679365688508
2663,Lazare,M,1,2008,2008,0.0002456023668208886,0.0002456023668208886
2664,Aahron,M,1,2008,2008,0.0002456023668208886,0.0002456023668208886
2665,Nesiah,M,1,2008,2008,0.0002456023668208886,0.0002456023668208886
2666,Cobb,M,1,1954,1954,0.00024542406824752493,0.00024542406824752493
2667,Manon,M,1,1954,1954,0.00024542406824752493,0.00024542406824752493
2668,Jardan,M,1,1990,1990,0.0002436131929211853,0.0002436131929211853
2669,Libby,M,1,1955,1955,0.00024297156163653982,0.00024297156163653982
2670,Arny,M,1,1955,1955,0.00024297156163653982,0.00024297156163653982
2671,Iwan,M,1,1958,1958,0.00023578277050414128,0.00023578277050414128
2672,Nathel,M,1,1958,1958,0.00023578277050414128,0.00023578277050414128
